date_range_start,county,type,month_count
2020-01,53033,supermarket,93118
2020-01,53035,supermarket,13898
2020-01,53037,supermarket,2994
2020-01,53039,supermarket,1396
2020-01,53041,supermarket,4937
2020-01,53043,supermarket,617
2020-01,53045,supermarket,4434
2020-01,53047,supermarket,1048
2020-01,53049,supermarket,1310
2020-01,53051,supermarket,682
2020-01,53053,supermarket,50412
2020-01,53055,supermarket,810
2020-01,53057,supermarket,7541
2020-01,53059,supermarket,1033
2020-01,53061,supermarket,44821
2020-01,53063,supermarket,26809
2020-01,53065,supermarket,2020
2020-01,53067,supermarket,14996
2020-01,53069,supermarket,283
2020-01,53071,supermarket,2549
2020-01,53073,supermarket,10919
2020-01,53075,supermarket,1903
2020-01,53077,supermarket,10972
2020-01,54001,supermarket,891
2020-01,54003,supermarket,6782
2020-01,54005,supermarket,849
2020-01,54007,supermarket,395
2020-01,54009,supermarket,1736
2020-01,54011,supermarket,5744
2020-01,54013,supermarket,147
2020-01,54015,supermarket,222
2020-01,54017,supermarket,245
2020-01,54019,supermarket,1210
2020-01,54021,supermarket,110
2020-01,54023,supermarket,393
2020-01,54025,supermarket,615
2020-01,54027,supermarket,342
2020-01,54029,supermarket,1902
2020-01,54031,supermarket,505
2020-01,54033,supermarket,2087
2020-01,54035,supermarket,880
2020-01,54037,supermarket,2334
2020-01,54039,supermarket,11298
2020-01,54041,supermarket,540
2020-01,54043,supermarket,587
2020-01,54045,supermarket,735
2020-01,54047,supermarket,258
2020-01,54049,supermarket,1390
2020-01,54051,supermarket,1461
2020-01,54053,supermarket,975
2020-01,54055,supermarket,2885
2020-01,54057,supermarket,856
2020-01,54059,supermarket,300
2020-01,54061,supermarket,4066
2020-01,54063,supermarket,374
2020-01,54065,supermarket,676
2020-01,54067,supermarket,798
2020-01,54069,supermarket,2302
2020-01,54071,supermarket,120
2020-01,54073,supermarket,386
2020-01,54075,supermarket,28
2020-01,54077,supermarket,878
2020-01,54079,supermarket,2957
2020-01,54081,supermarket,3959
2020-01,54083,supermarket,959
2020-01,54085,supermarket,303
2020-01,54087,supermarket,522
2020-01,54089,supermarket,573
2020-01,54091,supermarket,440
2020-01,54093,supermarket,73
2020-01,54095,supermarket,429
2020-01,54097,supermarket,624
2020-01,54099,supermarket,3348
2020-01,54101,supermarket,243
2020-01,54103,supermarket,344
2020-01,54105,supermarket,254
2020-01,54107,supermarket,4113
2020-01,54109,supermarket,369
2020-01,55001,supermarket,897
2020-01,55003,supermarket,408
2020-01,55005,supermarket,1264
2020-01,55007,supermarket,432
2020-01,55009,supermarket,14404
2020-01,55011,supermarket,549
2020-01,55013,supermarket,394
2020-01,55015,supermarket,3699
2020-01,55017,supermarket,2426
2020-01,55019,supermarket,919
2020-01,55021,supermarket,3146
2020-01,55023,supermarket,329
2020-01,55025,supermarket,29966
2020-01,55027,supermarket,4402
2020-01,55029,supermarket,1471
2020-01,55031,supermarket,833
2020-01,55033,supermarket,1525
2020-01,55035,supermarket,5372
2020-01,55037,supermarket,91
2020-01,55039,supermarket,8023
2020-01,55041,supermarket,192
2020-01,55043,supermarket,1186
2020-01,55045,supermarket,2086
2020-01,55047,supermarket,882
2020-01,55049,supermarket,923
2020-01,55051,supermarket,342
2020-01,55053,supermarket,637
2020-01,55055,supermarket,5620
2020-01,55057,supermarket,572
2020-01,55059,supermarket,13964
2020-01,55061,supermarket,892
2020-01,55063,supermarket,7490
2020-01,55065,supermarket,693
2020-01,55067,supermarket,694
2020-01,55069,supermarket,1051
2020-01,55071,supermarket,4330
2020-01,55073,supermarket,6283
2020-01,55075,supermarket,1709
2020-01,55077,supermarket,925
2020-01,55078,supermarket,62
2020-01,55079,supermarket,69972
2020-01,55081,supermarket,1674
2020-01,55083,supermarket,1796
2020-01,55085,supermarket,962
2020-01,55087,supermarket,15512
2020-01,55089,supermarket,9156
2020-01,55091,supermarket,210
2020-01,55093,supermarket,2003
2020-01,55095,supermarket,1388
2020-01,55097,supermarket,3212
2020-01,55099,supermarket,373
2020-01,55101,supermarket,13774
2020-01,55103,supermarket,274
2020-01,55105,supermarket,10218
2020-01,55107,supermarket,338
2020-01,55109,supermarket,3651
2020-01,55111,supermarket,2573
2020-01,55113,supermarket,285
2020-01,55115,supermarket,1581
2020-01,55117,supermarket,7289
2020-01,55119,supermarket,562
2020-01,55121,supermarket,1359
2020-01,55123,supermarket,1273
2020-01,55125,supermarket,604
2020-01,55127,supermarket,4579
2020-01,55129,supermarket,361
2020-01,55131,supermarket,11497
2020-01,55133,supermarket,32508
2020-01,55135,supermarket,2456
2020-01,55137,supermarket,1283
2020-01,55139,supermarket,10987
2020-01,55141,supermarket,2942
2020-01,56001,supermarket,732
2020-01,56003,supermarket,499
2020-01,56005,supermarket,959
2020-01,56007,supermarket,320
2020-01,56009,supermarket,733
2020-01,56011,supermarket,143
2020-01,56013,supermarket,1004
2020-01,56015,supermarket,434
2020-01,56017,supermarket,147
2020-01,56019,supermarket,329
2020-01,56021,supermarket,4273
2020-01,56023,supermarket,551
2020-01,56025,supermarket,1296
2020-01,56027,supermarket,81
2020-01,56029,supermarket,620
2020-01,56031,supermarket,364
2020-01,56033,supermarket,765
2020-01,56035,supermarket,338
2020-01,56037,supermarket,1287
2020-01,56039,supermarket,731
2020-01,56041,supermarket,742
2020-01,56043,supermarket,133
2020-01,56045,supermarket,162
2020-02,01001,supermarket,5500
2020-02,01003,supermarket,15404
2020-02,01005,supermarket,1084
2020-02,01007,supermarket,822
2020-02,01009,supermarket,5056
2020-02,01011,supermarket,398
2020-02,01013,supermarket,950
2020-02,01015,supermarket,6404
2020-02,01017,supermarket,2902
2020-02,01019,supermarket,1368
2020-02,01021,supermarket,3121
2020-02,01023,supermarket,890
2020-02,01025,supermarket,982
2020-02,01027,supermarket,790
2020-02,01029,supermarket,1488
2020-02,01031,supermarket,3041
2020-02,01033,supermarket,3587
2020-02,01035,supermarket,298
2020-02,01037,supermarket,491
2020-02,01039,supermarket,2570
2020-02,01041,supermarket,1173
2020-02,01043,supermarket,7429
2020-02,01045,supermarket,1853
2020-02,01047,supermarket,1140
2020-02,01049,supermarket,3815
2020-02,01051,supermarket,6240
2020-02,01053,supermarket,1389
2020-02,01055,supermarket,6465
2020-02,01057,supermarket,1059
2020-02,01059,supermarket,1336
2020-02,01061,supermarket,3032
2020-02,01063,supermarket,478
2020-02,01065,supermarket,717
2020-02,01067,supermarket,1477
2020-02,01069,supermarket,6003
2020-02,01071,supermarket,1777
2020-02,01073,supermarket,44939
2020-02,01075,supermarket,1895
2020-02,01077,supermarket,5329
2020-02,01079,supermarket,1408
2020-02,01081,supermarket,12244
2020-02,01083,supermarket,5776
2020-02,01085,supermarket,425
2020-02,01087,supermarket,670
2020-02,01089,supermarket,22186
2020-02,01091,supermarket,1011
2020-02,01093,supermarket,857
2020-02,01095,supermarket,6491
2020-02,01097,supermarket,22317
2020-02,01099,supermarket,501
2020-02,01101,supermarket,10396
2020-02,01103,supermarket,7804
2020-02,01105,supermarket,267
2020-02,01107,supermarket,1174
2020-02,01109,supermarket,1363
2020-02,01111,supermarket,1223
2020-02,01113,supermarket,2474
2020-02,01115,supermarket,5733
2020-02,01117,supermarket,19749
2020-02,01119,supermarket,836
2020-02,01121,supermarket,3850
2020-02,01123,supermarket,2867
2020-02,01125,supermarket,15392
2020-02,01127,supermarket,5513
2020-02,01129,supermarket,1096
2020-02,01131,supermarket,265
2020-02,01133,supermarket,1138
2020-02,02016,supermarket,80
2020-02,02020,supermarket,6151
2020-02,02050,supermarket,139
2020-02,02060,supermarket,19
2020-02,02068,supermarket,46
2020-02,02070,supermarket,36
2020-02,02090,supermarket,2836
2020-02,02100,supermarket,26
2020-02,02105,supermarket,12
2020-02,02110,supermarket,1164
2020-02,02122,supermarket,2346
2020-02,02130,supermarket,64
2020-02,02150,supermarket,139
2020-02,02158,supermarket,32
2020-02,02170,supermarket,3911
2020-02,02180,supermarket,147
2020-02,02185,supermarket,182
2020-02,02188,supermarket,42
2020-02,02195,supermarket,83
2020-02,02198,supermarket,73
2020-02,02220,supermarket,216
2020-02,02230,supermarket,17
2020-02,02240,supermarket,122
2020-02,02261,supermarket,208
2020-02,02282,supermarket,4
2020-02,02290,supermarket,18
2020-02,04001,supermarket,935
2020-02,04003,supermarket,4279
2020-02,04005,supermarket,5392
2020-02,04007,supermarket,1804
2020-02,04009,supermarket,865
2020-02,04011,supermarket,147
2020-02,04012,supermarket,1551
2020-02,04013,supermarket,223427
2020-02,04015,supermarket,8319
2020-02,04017,supermarket,1533
2020-02,04019,supermarket,47780
2020-02,04021,supermarket,25094
2020-02,04023,supermarket,2529
2020-02,04025,supermarket,11019
2020-02,04027,supermarket,8097
2020-02,05001,supermarket,986
2020-02,05003,supermarket,962
2020-02,05005,supermarket,1457
2020-02,05007,supermarket,9008
2020-02,05009,supermarket,1995
2020-02,05011,supermarket,177
2020-02,05013,supermarket,90
2020-02,05015,supermarket,1042
2020-02,05017,supermarket,223
2020-02,05019,supermarket,582
2020-02,05021,supermarket,541
2020-02,05023,supermarket,928
2020-02,05025,supermarket,466
2020-02,05027,supermarket,1188
2020-02,05029,supermarket,1295
2020-02,05031,supermarket,5364
2020-02,05033,supermarket,2222
2020-02,05035,supermarket,1652
2020-02,05037,supermarket,846
2020-02,05039,supermarket,174
2020-02,05041,supermarket,545
2020-02,05043,supermarket,589
2020-02,05045,supermarket,7430
2020-02,05047,supermarket,528
2020-02,05049,supermarket,251
2020-02,05051,supermarket,2731
2020-02,05053,supermarket,1320
2020-02,05055,supermarket,1541
2020-02,05057,supermarket,1048
2020-02,05059,supermarket,1403
2020-02,05061,supermarket,442
2020-02,05063,supermarket,3029
2020-02,05065,supermarket,267
2020-02,05067,supermarket,516
2020-02,05069,supermarket,4072
2020-02,05071,supermarket,513
2020-02,05073,supermarket,285
2020-02,05075,supermarket,1169
2020-02,05077,supermarket,126
2020-02,05079,supermarket,411
2020-02,05081,supermarket,281
2020-02,05083,supermarket,382
2020-02,05085,supermarket,3821
2020-02,05087,supermarket,687
2020-02,05089,supermarket,645
2020-02,05091,supermarket,1776
2020-02,05093,supermarket,2187
2020-02,05095,supermarket,264
2020-02,05097,supermarket,230
2020-02,05099,supermarket,450
2020-02,05101,supermarket,569
2020-02,05103,supermarket,580
2020-02,05105,supermarket,572
2020-02,05107,supermarket,133
2020-02,05109,supermarket,419
2020-02,05111,supermarket,870
2020-02,05113,supermarket,174
2020-02,05115,supermarket,2302
2020-02,05117,supermarket,261
2020-02,05119,supermarket,19909
2020-02,05121,supermarket,1058
2020-02,05123,supermarket,372
2020-02,05125,supermarket,8572
2020-02,05127,supermarket,286
2020-02,05129,supermarket,367
2020-02,05131,supermarket,4767
2020-02,05133,supermarket,479
2020-02,05135,supermarket,473
2020-02,05137,supermarket,516
2020-02,05139,supermarket,1580
2020-02,05141,supermarket,338
2020-02,05143,supermarket,6470
2020-02,05145,supermarket,3735
2020-02,05147,supermarket,151
2020-02,05149,supermarket,364
2020-02,06001,supermarket,67091
2020-02,06003,supermarket,29
2020-02,06005,supermarket,1456
2020-02,06007,supermarket,9896
2020-02,06009,supermarket,2231
2020-02,06011,supermarket,735
2020-02,06013,supermarket,53766
2020-02,06015,supermarket,1070
2020-02,06017,supermarket,10665
2020-02,06019,supermarket,42502
2020-02,06021,supermarket,731
2020-02,06023,supermarket,6482
2020-02,06025,supermarket,5189
2020-02,06027,supermarket,654
2020-02,06029,supermarket,38925
2020-02,06031,supermarket,5972
2020-02,06033,supermarket,2935
2020-02,06035,supermarket,1360
2020-02,06037,supermarket,415498
2020-02,06039,supermarket,6631
2020-02,06041,supermarket,7870
2020-02,06043,supermarket,502
2020-02,06045,supermarket,2999
2020-02,06047,supermarket,11426
2020-02,06049,supermarket,359
2020-02,06051,supermarket,463
2020-02,06053,supermarket,14307
2020-02,06055,supermarket,3993
2020-02,06057,supermarket,4791
2020-02,06059,supermarket,134751
2020-02,06061,supermarket,19876
2020-02,06063,supermarket,1031
2020-02,06065,supermarket,120098
2020-02,06067,supermarket,80802
2020-02,06069,supermarket,3433
2020-02,06071,supermarket,106440
2020-02,06073,supermarket,140604
2020-02,06075,supermarket,28026
2020-02,06077,supermarket,34557
2020-02,06079,supermarket,11378
2020-02,06081,supermarket,33302
2020-02,06083,supermarket,15247
2020-02,06085,supermarket,69942
2020-02,06087,supermarket,10579
2020-02,06089,supermarket,9758
2020-02,06091,supermarket,80
2020-02,06093,supermarket,1923
2020-02,06095,supermarket,19394
2020-02,06097,supermarket,17420
2020-02,06099,supermarket,29481
2020-02,06101,supermarket,5015
2020-02,06103,supermarket,2978
2020-02,06105,supermarket,574
2020-02,06107,supermarket,23891
2020-02,06109,supermarket,1964
2020-02,06111,supermarket,38294
2020-02,06113,supermarket,10279
2020-02,06115,supermarket,4490
2020-02,08001,supermarket,24721
2020-02,08003,supermarket,597
2020-02,08005,supermarket,32767
2020-02,08007,supermarket,389
2020-02,08009,supermarket,94
2020-02,08011,supermarket,145
2020-02,08013,supermarket,12101
2020-02,08014,supermarket,4580
2020-02,08015,supermarket,401
2020-02,08017,supermarket,49
2020-02,08019,supermarket,330
2020-02,08021,supermarket,243
2020-02,08023,supermarket,55
2020-02,08025,supermarket,95
2020-02,08027,supermarket,157
2020-02,08029,supermarket,841
2020-02,08031,supermarket,25288
2020-02,08033,supermarket,45
2020-02,08035,supermarket,18483
2020-02,08037,supermarket,1626
2020-02,08039,supermarket,1253
2020-02,08041,supermarket,30837
2020-02,08043,supermarket,1191
2020-02,08045,supermarket,1453
2020-02,08047,supermarket,199
2020-02,08049,supermarket,665
2020-02,08051,supermarket,404
2020-02,08053,supermarket,23
2020-02,08055,supermarket,264
2020-02,08057,supermarket,16
2020-02,08059,supermarket,24384
2020-02,08061,supermarket,20
2020-02,08063,supermarket,327
2020-02,08065,supermarket,189
2020-02,08067,supermarket,1323
2020-02,08069,supermarket,13534
2020-02,08071,supermarket,285
2020-02,08073,supermarket,221
2020-02,08075,supermarket,190
2020-02,08077,supermarket,5081
2020-02,08079,supermarket,8
2020-02,08081,supermarket,276
2020-02,08083,supermarket,399
2020-02,08085,supermarket,1209
2020-02,08087,supermarket,982
2020-02,08089,supermarket,367
2020-02,08091,supermarket,95
2020-02,08093,supermarket,792
2020-02,08095,supermarket,172
2020-02,08097,supermarket,296
2020-02,08099,supermarket,192
2020-02,08101,supermarket,5055
2020-02,08103,supermarket,151
2020-02,08105,supermarket,503
2020-02,08107,supermarket,1075
2020-02,08109,supermarket,136
2020-02,08111,supermarket,8
2020-02,08113,supermarket,163
2020-02,08115,supermarket,153
2020-02,08117,supermarket,720
2020-02,08119,supermarket,814
2020-02,08121,supermarket,117
2020-02,08123,supermarket,16466
2020-02,08125,supermarket,122
2020-02,09001,supermarket,45786
2020-02,09003,supermarket,44008
2020-02,09005,supermarket,8676
2020-02,09007,supermarket,8711
2020-02,09009,supermarket,42204
2020-02,09011,supermarket,9771
2020-02,09013,supermarket,5536
2020-02,09015,supermarket,4417
2020-02,10001,supermarket,7668
2020-02,10003,supermarket,25186
2020-02,10005,supermarket,8531
2020-02,11001,supermarket,18161
2020-02,12001,supermarket,18609
2020-02,12003,supermarket,1834
2020-02,12005,supermarket,10619
2020-02,12007,supermarket,1716
2020-02,12009,supermarket,34122
2020-02,12011,supermarket,110796
2020-02,12013,supermarket,361
2020-02,12015,supermarket,7659
2020-02,12017,supermarket,8087
2020-02,12019,supermarket,14300
2020-02,12021,supermarket,21975
2020-02,12023,supermarket,4443
2020-02,12027,supermarket,1564
2020-02,12029,supermarket,549
2020-02,12031,supermarket,51819
2020-02,12033,supermarket,16776
2020-02,12035,supermarket,4657
2020-02,12037,supermarket,821
2020-02,12039,supermarket,1539
2020-02,12041,supermarket,1324
2020-02,12043,supermarket,886
2020-02,12045,supermarket,494
2020-02,12047,supermarket,670
2020-02,12049,supermarket,1423
2020-02,12051,supermarket,2495
2020-02,12053,supermarket,10970
2020-02,12055,supermarket,5689
2020-02,12057,supermarket,85166
2020-02,12059,supermarket,924
2020-02,12061,supermarket,8681
2020-02,12063,supermarket,2242
2020-02,12065,supermarket,848
2020-02,12067,supermarket,353
2020-02,12069,supermarket,26654
2020-02,12071,supermarket,40378
2020-02,12073,supermarket,14074
2020-02,12075,supermarket,2613
2020-02,12077,supermarket,432
2020-02,12079,supermarket,988
2020-02,12081,supermarket,22484
2020-02,12083,supermarket,22058
2020-02,12085,supermarket,9037
2020-02,12086,supermarket,178449
2020-02,12087,supermarket,5705
2020-02,12089,supermarket,7144
2020-02,12091,supermarket,11807
2020-02,12093,supermarket,2617
2020-02,12095,supermarket,76917
2020-02,12097,supermarket,28119
2020-02,12099,supermarket,76258
2020-02,12101,supermarket,44087
2020-02,12103,supermarket,50717
2020-02,12105,supermarket,47044
2020-02,12107,supermarket,4725
2020-02,12109,supermarket,17168
2020-02,12111,supermarket,19561
2020-02,12113,supermarket,9700
2020-02,12115,supermarket,25731
2020-02,12117,supermarket,26450
2020-02,12119,supermarket,6868
2020-02,12121,supermarket,2519
2020-02,12123,supermarket,807
2020-02,12125,supermarket,932
2020-02,12127,supermarket,30348
2020-02,12129,supermarket,1435
2020-02,12131,supermarket,5531
2020-02,12133,supermarket,941
2020-02,13001,supermarket,575
2020-02,13003,supermarket,275
2020-02,13005,supermarket,946
2020-02,13007,supermarket,88
2020-02,13009,supermarket,3506
2020-02,13011,supermarket,1152
2020-02,13013,supermarket,5358
2020-02,13015,supermarket,11096
2020-02,13017,supermarket,795
2020-02,13019,supermarket,1482
2020-02,13021,supermarket,8042
2020-02,13023,supermarket,646
2020-02,13025,supermarket,748
2020-02,13027,supermarket,854
